t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
21.916182,hough,3,-9.000000,94.325058,12.120946,-179.592,2.87009,3.25389,4.32506,nan,nan,nan,nan
21.987926,hough,3,-10.000000,94.803482,12.582123,-179.639,2.85957,3.25382,4.80348,nan,nan,nan,nan
22.058455,hough,3,-10.000000,94.803482,12.967630,-179.681,2.84903,3.25376,4.80348,nan,nan,nan,nan
22.119392,hough,3,-9.000000,94.325058,12.339672,-179.701,2.84377,3.25373,4.32506,nan,nan,nan,nan
22.173441,hough,3,-9.000000,94.325058,5.244950,-179.738,2.83323,3.25368,4.32506,nan,nan,nan,nan
22.249676,hough,3,-9.000000,94.325058,12.234490,-179.763,2.8227,3.25363,4.32506,nan,nan,nan,nan
22.318985,hough,3,-9.000000,94.325058,12.126578,-179.78,2.81216,3.25359,4.32506,nan,nan,nan,nan
22.384803,hough,3,-9.000000,94.325058,12.187216,-179.79,2.80162,3.25355,4.32506,nan,nan,nan,nan
22.457736,hough,3,-9.000000,94.325058,14.088484,-179.784,2.79108,3.25351,4.32506,nan,nan,nan,nan
22.508836,hough,3,-9.000000,94.325058,7.054663,-179.767,2.78054,3.25347,4.32506,nan,nan,nan,nan
22.573512,hough,3,-9.000000,94.325058,6.382491,-179.743,2.77,3.25343,4.32506,nan,nan,nan,nan
22.638360,hough,3,-9.000000,94.325058,7.265143,-179.698,2.75947,3.25338,4.32506,nan,nan,nan,nan
22.708793,hough,3,-9.000000,94.325058,9.249253,-179.641,2.74893,3.25332,4.32506,nan,nan,nan,nan
22.779574,hough,3,-10.000000,94.803482,9.906295,-179.576,2.73839,3.25325,4.80348,nan,nan,nan,nan
22.859048,hough,3,-10.000000,94.803482,12.318584,-179.498,2.72786,3.25316,4.80348,nan,nan,nan,nan
22.914017,hough,3,-10.000000,94.803482,12.119638,-179.412,2.71733,3.25306,4.80348,nan,nan,nan,nan
22.982102,hough,3,-11.000000,95.281242,12.211509,-179.32,2.7068,3.25295,5.28124,nan,nan,nan,nan
23.056587,hough,3,-12.000000,95.758263,12.178814,-179.218,2.69627,3.25282,5.75826,nan,nan,nan,nan
23.116515,hough,3,-11.000000,95.281242,11.971889,-179.109,2.68574,3.25267,5.28124,nan,nan,nan,nan
23.186100,hough,3,-13.000000,96.234482,12.110967,-178.999,2.67522,3.2525,6.23448,nan,nan,nan,nan
23.252379,hough,3,-14.000000,96.709839,12.142741,-178.898,2.6647,3.25231,6.70984,nan,nan,nan,nan
23.322867,hough,3,-15.000000,97.184265,11.864758,-178.802,2.65417,3.2521,7.18427,nan,nan,nan,nan
23.390056,hough,3,-15.000000,97.184265,12.263245,-178.714,2.64365,3.25187,7.18427,nan,nan,nan,nan
23.448888,hough,3,-14.000000,96.709839,12.541780,-178.645,2.63313,3.25163,6.70984,nan,nan,nan,nan
23.516158,hough,3,-14.000000,96.709839,12.321752,-178.586,2.6226,3.25138,6.70984,nan,nan,nan,nan
23.586821,hough,3,-13.000000,96.234482,12.093939,-178.54,2.61208,3.25111,6.23448,nan,nan,nan,nan
23.655674,hough,3,-15.000000,97.184265,12.023849,-178.515,2.60155,3.25084,7.18427,nan,nan,nan,nan
23.716890,hough,3,-15.000000,97.184265,12.282154,-178.506,2.59629,3.25071,7.18427,nan,nan,nan,nan
23.770256,hough,3,-16.000000,97.657707,8.129815,-178.495,2.58576,3.25043,7.65771,nan,nan,nan,nan
