t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
29.552140,fcm,3,-3.000000,91.432098,16.666706,-177.749,3.66111,3.27313,1.4321,0.199823,0.102788,0.786933,0.735745
29.627334,fcm,3,-3.000000,91.432098,18.005320,-177.739,3.65616,3.27293,1.4321,0.18732,0.102787,0.787221,0.735726
29.681619,fcm,3,-3.000000,91.432098,12.382799,-177.729,3.65119,3.27274,1.4321,0.157599,0.102872,0.78999,0.735543
29.784555,fcm,3,-4.000000,91.909149,39.144779,-177.714,3.64371,3.27244,1.90915,0.146491,0.102875,0.789152,0.735654
29.817201,fcm,3,-4.000000,91.909149,17.084646,-177.709,3.64121,3.27234,1.90915,0.129491,0.102854,0.789246,0.735768
29.905939,fcm,3,-4.000000,91.909149,34.461788,-177.7,3.6362,3.27214,1.90915,0.0704688,0.102874,0.850509,0.735769
29.971544,fcm,3,-4.000000,91.909149,28.292189,-177.69,3.63118,3.27194,1.90915,0.0680347,0.102898,0.850512,0.735895
30.046301,fcm,3,-4.000000,91.909149,37.601192,-177.682,3.62616,3.27173,1.90915,0.0630842,0.102967,0.854068,0.735912
30.084702,fcm,3,-4.000000,91.909149,15.963982,-177.678,3.62364,3.27163,1.90915,0.0614158,0.102981,0.85615,0.73592
30.166642,fcm,3,-4.000000,91.909149,29.409569,-177.666,3.61609,3.27132,1.90915,0.0615721,0.103375,0.856821,0.735902
30.222254,fcm,3,-5.000000,92.385941,16.461304,-177.662,3.61357,3.27122,2.38594,0.0612616,0.103413,0.855492,0.73593
30.292863,fcm,3,-4.000000,91.909149,25.226107,-177.653,3.606,3.27091,1.90915,0.0643153,0.10338,0.855144,0.735985
30.403115,fcm,3,-5.000000,92.385941,46.949291,-177.645,3.59839,3.2706,2.38594,0.0677071,0.103358,0.852397,0.736085
30.419412,fcm,3,-5.000000,92.385941,15.780134,-177.645,3.59839,3.2706,2.38594,0.0712387,0.103422,0.850325,0.736056
30.490236,fcm,3,-5.000000,92.385941,23.119955,-177.642,3.59324,3.27039,2.38594,0.216098,0.103367,0.778154,0.736145
30.550303,fcm,3,-5.000000,92.385941,17.084837,-177.639,3.58803,3.27017,2.38594,0.152691,0.103404,0.789358,0.736177
30.663106,fcm,3,-5.000000,92.385941,51.922771,-177.637,3.58006,3.26984,2.38594,0.168263,0.103435,0.789221,0.736207
30.687785,fcm,3,-5.000000,92.385941,14.452172,-177.637,3.57735,3.26973,2.38594,0.190065,0.103423,0.788735,0.736359
30.755990,fcm,3,-5.000000,92.385941,17.688948,-177.637,3.57189,3.26951,2.38594,0.210077,0.103507,0.788106,0.736238
30.860822,fcm,3,-5.000000,92.385941,42.181843,-177.639,3.56357,3.26916,2.38594,0.1106,0.103568,0.795821,0.736271
30.893527,fcm,3,-5.000000,92.385941,16.229069,-177.64,3.56077,3.26905,2.38594,0.0999351,0.103571,0.797598,0.736312
30.963390,fcm,3,-5.000000,92.385941,21.630985,-177.642,3.55514,3.26882,2.38594,0.0908266,0.103518,0.79862,0.736335
31.051020,fcm,3,-6.000000,92.862404,40.924477,-177.653,3.54663,3.26847,2.8624,0.0826319,0.10352,0.799571,0.736395
31.082188,fcm,3,-5.000000,92.385941,13.033795,-177.659,3.54378,3.26835,2.38594,0.0741162,0.103458,0.80418,0.736471
31.167269,fcm,3,-6.000000,92.862404,28.990040,-177.67,3.53806,3.26812,2.8624,0.0739481,0.103501,0.803862,0.736478
31.256171,fcm,3,-6.000000,92.862404,39.891823,-177.694,3.52944,3.26777,2.8624,0.0738146,0.10351,0.803985,0.736499
31.291258,fcm,3,-6.000000,92.862404,16.226519,-177.704,3.52656,3.26765,2.8624,0.0746898,0.103466,0.804207,0.736522
31.356929,fcm,3,-6.000000,92.862404,17.140602,-177.723,3.52079,3.26742,2.8624,0.0762351,0.103508,0.802824,0.736547
31.420554,fcm,3,-6.000000,92.862404,15.672019,-177.746,3.515,3.26719,2.8624,0.0750317,0.103531,0.803479,0.736516
31.491077,fcm,3,-6.000000,92.862404,20.812792,-177.77,3.50921,3.26696,2.8624,0.0737759,0.103543,0.804264,0.736553
31.558147,fcm,3,-6.000000,92.862404,17.839949,-177.796,3.5034,3.26674,2.8624,0.0853098,0.10356,0.800109,0.736573
31.629672,fcm,3,-6.000000,92.862404,22.422018,-177.824,3.49759,3.26652,2.8624,0.0919804,0.103557,0.798528,0.736531
31.694745,fcm,3,-6.000000,92.862404,22.002031,-177.853,3.49177,3.2663,2.8624,0.100274,0.103588,0.797466,0.736555
31.764756,fcm,3,-6.000000,92.862404,20.020920,-177.883,3.48595,3.26608,2.8624,0.111614,0.103571,0.795077,0.7366
31.827548,fcm,3,-6.000000,92.862404,22.231312,-177.915,3.48012,3.26586,2.8624,0.204318,0.103548,0.786839,0.736601
31.909776,fcm,3,-6.000000,92.862404,31.504797,-177.947,3.47429,3.26565,2.8624,0.178477,0.103607,0.788618,0.736524
31.972052,fcm,3,-5.000000,92.385941,24.941311,-177.98,3.46846,3.26544,2.38594,0.162591,0.103567,0.788008,0.736579
