t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
116.663485,CNN,2,nan,nan,4.2824,93.455863,-0.651815,-1.538589,nan,nan,nan,nan,nan
116.731261,CNN,2,nan,nan,4.9151,93.475920,-0.652617,-1.525395,nan,nan,nan,nan,nan
116.799435,CNN,2,nan,nan,4.3990,93.472114,-0.653416,-1.512195,nan,nan,nan,nan,nan
116.864212,CNN,2,nan,nan,4.7174,93.468249,-0.654217,-1.498992,nan,nan,nan,nan,nan
116.929067,CNN,2,nan,nan,5.0724,93.459273,-0.655020,-1.485788,nan,nan,nan,nan,nan
116.996760,CNN,2,nan,nan,4.2737,93.402904,-0.655814,-1.472574,nan,nan,nan,nan,nan
117.066555,CNN,2,nan,nan,4.7790,93.315005,-0.656594,-1.459350,nan,nan,nan,nan,nan
117.129782,CNN,2,nan,nan,4.3801,93.207496,-0.657352,-1.446120,nan,nan,nan,nan,nan
117.195371,CNN,2,nan,nan,4.2493,93.080903,-0.658083,-1.432886,nan,nan,nan,nan,nan
117.262598,CNN,2,nan,nan,4.8120,92.944241,-0.658785,-1.419648,nan,nan,nan,nan,nan
117.329489,CNN,2,nan,nan,4.3094,92.801202,-0.659454,-1.406406,nan,nan,nan,nan,nan
117.407624,CNN,2,nan,nan,4.2837,92.652300,-0.660090,-1.393161,nan,nan,nan,nan,nan
117.462680,CNN,2,nan,nan,5.8956,92.500336,-0.660691,-1.379913,nan,nan,nan,nan,nan
117.533355,CNN,2,nan,nan,4.2723,92.345910,-0.661257,-1.366662,nan,nan,nan,nan,nan
117.601096,CNN,2,nan,nan,4.7298,92.188606,-0.661786,-1.353409,nan,nan,nan,nan,nan
117.680228,CNN,2,nan,nan,4.8441,92.029819,-0.662280,-1.340154,nan,nan,nan,nan,nan
117.731347,CNN,2,nan,nan,4.2849,91.868290,-0.662736,-1.326897,nan,nan,nan,nan,nan
117.800938,CNN,2,nan,nan,4.8917,91.702384,-0.663155,-1.313639,nan,nan,nan,nan,nan
117.868664,CNN,2,nan,nan,4.4154,91.534276,-0.663535,-1.300380,nan,nan,nan,nan,nan
117.935872,CNN,2,nan,nan,4.2646,91.365011,-0.663877,-1.287120,nan,nan,nan,nan,nan
118.001016,CNN,2,nan,nan,4.8108,91.195141,-0.664179,-1.273859,nan,nan,nan,nan,nan
118.068671,CNN,2,nan,nan,4.4081,91.024959,-0.664441,-1.260598,nan,nan,nan,nan,nan
118.128970,CNN,2,nan,nan,4.8187,90.939803,-0.664558,-1.253967,nan,nan,nan,nan,nan
118.196014,CNN,2,nan,nan,5.0821,90.769420,-0.664761,-1.240704,nan,nan,nan,nan,nan
118.264567,CNN,2,nan,nan,4.3910,90.598987,-0.664925,-1.227441,nan,nan,nan,nan,nan
118.340295,CNN,2,nan,nan,4.9074,90.342608,-0.665097,-1.207546,nan,nan,nan,nan,nan
118.398649,CNN,2,nan,nan,4.4397,90.256658,-0.665135,-1.200914,nan,nan,nan,nan,nan
118.461748,CNN,2,nan,nan,4.3467,90.084353,-0.665180,-1.187650,nan,nan,nan,nan,nan
118.536310,CNN,2,nan,nan,4.8864,89.911494,-0.665185,-1.174385,nan,nan,nan,nan,nan
118.599108,CNN,2,nan,nan,4.4195,89.737414,-0.665150,-1.161120,nan,nan,nan,nan,nan
118.667131,CNN,3,98.477919,61.523344,4.8699,89.562646,-0.665075,-1.147856,nan,nan,nan,nan,nan
118.733236,CNN,3,-50.797599,101.955117,5.0136,89.387509,-0.664959,-1.134591,nan,nan,nan,nan,nan
118.805075,CNN,3,-54.993936,103.905730,4.3872,89.212169,-0.664802,-1.121327,nan,nan,nan,nan,nan
118.873172,CNN,3,-55.224704,104.622239,4.8668,89.036716,-0.664606,-1.108064,nan,nan,nan,nan,nan
118.934651,CNN,3,-53.739957,104.656495,4.4922,88.861200,-0.664368,-1.094801,nan,nan,nan,nan,nan
119.012226,CNN,3,-51.979363,104.502318,4.4107,88.685653,-0.664090,-1.081539,nan,nan,nan,nan,nan
119.065744,CNN,3,-50.233828,104.350437,5.0198,88.510093,-0.663771,-1.068279,nan,nan,nan,nan,nan
119.140952,CNN,3,-47.742707,103.930560,4.5736,88.334534,-0.663412,-1.055020,nan,nan,nan,nan,nan
119.198658,CNN,3,-24.801305,96.891428,4.5189,88.158986,-0.663012,-1.041762,nan,nan,nan,nan,nan
119.267661,CNN,3,-22.375709,95.902148,5.4411,87.983452,-0.662572,-1.028506,nan,nan,nan,nan,nan
119.334091,CNN,3,-17.610796,94.225772,4.5024,87.808695,-0.662090,-1.015251,nan,nan,nan,nan,nan
119.395746,CNN,3,-12.999615,92.431947,4.6055,87.636002,-0.661569,-1.001997,nan,nan,nan,nan,nan
119.472021,CNN,3,-8.680052,90.506980,4.9233,87.464371,-0.661007,-0.988745,nan,nan,nan,nan,nan
119.532224,CNN,3,-5.439999,88.772712,4.3812,87.298342,-0.660406,-0.975493,nan,nan,nan,nan,nan
119.597438,CNN,3,-2.804766,87.055658,5.0500,87.219531,-0.660091,-0.968868,nan,nan,nan,nan,nan
119.676367,CNN,3,0.246182,85.160507,4.5414,86.991512,-0.659093,-0.948992,nan,nan,nan,nan,nan
119.744669,CNN,3,3.223665,83.428902,4.8488,86.852499,-0.658385,-0.935743,nan,nan,nan,nan,nan
119.800019,CNN,3,3.856305,83.175742,5.1839,86.789882,-0.658018,-0.929118,nan,nan,nan,nan,nan
119.866930,CNN,3,3.708769,83.338669,4.4198,86.672202,-0.657266,-0.915869,nan,nan,nan,nan,nan
119.937763,CNN,3,3.311632,83.576348,4.9409,86.563629,-0.656484,-0.902621,nan,nan,nan,nan,nan
120.002794,CNN,3,2.766264,83.808100,4.4988,86.480211,-0.655682,-0.889373,nan,nan,nan,nan,nan
120.062280,CNN,3,2.032821,83.938359,4.3754,86.411627,-0.654862,-0.876126,nan,nan,nan,nan,nan
120.136175,CNN,3,0.757536,84.120049,5.0611,86.355383,-0.654024,-0.862880,nan,nan,nan,nan,nan
120.204359,CNN,3,-1.076779,84.536183,4.9035,86.327898,-0.653179,-0.849635,nan,nan,nan,nan,nan
120.263069,CNN,3,-3.007924,84.890101,4.8486,86.318211,-0.652328,-0.836390,nan,nan,nan,nan,nan
120.334550,CNN,3,-4.830071,85.360130,5.1584,86.317866,-0.651475,-0.823146,nan,nan,nan,nan,nan
120.403352,CNN,3,-6.654343,86.054052,4.4125,86.329227,-0.650619,-0.809839,nan,nan,nan,nan,nan
120.464370,CNN,3,-8.742999,86.838078,4.9911,86.348282,-0.649762,-0.796451,nan,nan,nan,nan,nan
120.529192,CNN,3,-11.398314,87.833047,4.4593,86.386684,-0.648905,-0.783004,nan,nan,nan,nan,nan
120.605230,CNN,3,-14.609947,88.958308,4.2995,86.463637,-0.648061,-0.769519,nan,nan,nan,nan,nan
120.667586,CNN,3,-22.309065,91.449653,5.0120,86.561367,-0.647234,-0.756007,nan,nan,nan,nan,nan
120.732842,CNN,3,-23.607749,91.838142,4.3977,86.674093,-0.646430,-0.742474,nan,nan,nan,nan,nan
120.800145,CNN,3,-23.628443,91.765560,4.7673,86.804154,-0.645654,-0.728925,nan,nan,nan,nan,nan
120.869009,CNN,3,-23.672891,91.681724,5.1701,86.943383,-0.644909,-0.715361,nan,nan,nan,nan,nan
120.936662,CNN,3,-23.858773,91.637029,4.3206,87.087446,-0.644196,-0.701786,nan,nan,nan,nan,nan
120.999018,CNN,3,-23.946541,91.548330,4.8302,87.234070,-0.643518,-0.688202,nan,nan,nan,nan,nan
121.066586,CNN,3,-24.016335,91.428410,4.4968,87.382062,-0.642874,-0.674609,nan,nan,nan,nan,nan
121.134365,CNN,3,-24.135935,91.375572,4.2894,87.530796,-0.642265,-0.661009,nan,nan,nan,nan,nan
121.200042,CNN,3,-24.314848,91.272470,4.9535,87.679944,-0.641691,-0.647403,nan,nan,nan,nan,nan
121.268566,CNN,3,-24.655153,91.240922,4.4681,87.829331,-0.641153,-0.633792,nan,nan,nan,nan,nan
121.340394,CNN,3,-24.747102,91.117963,4.3194,87.974899,-0.640649,-0.620176,nan,nan,nan,nan,nan
121.399793,CNN,3,-24.950037,91.046199,5.8902,88.043413,-0.640410,-0.613366,nan,nan,nan,nan,nan
121.465638,CNN,3,-25.138843,90.970269,4.3588,88.175511,-0.639956,-0.599744,nan,nan,nan,nan,nan
121.536965,CNN,3,-25.488816,90.958524,4.8304,88.302481,-0.639534,-0.586117,nan,nan,nan,nan,nan
121.607218,CNN,3,-25.553526,90.858708,4.4325,88.470756,-0.638952,-0.565670,nan,nan,nan,nan,nan
121.670003,CNN,3,-25.680813,90.786322,4.3306,88.523397,-0.638771,-0.558853,nan,nan,nan,nan,nan
121.734542,CNN,3,-25.617733,90.660130,4.9527,88.625462,-0.638429,-0.545216,nan,nan,nan,nan,nan
121.801620,CNN,3,-26.018938,90.680253,4.5834,88.722186,-0.638109,-0.531576,nan,nan,nan,nan,nan
121.869241,CNN,3,-26.370211,90.731699,4.3831,88.815908,-0.637813,-0.517934,nan,nan,nan,nan,nan
121.934433,CNN,3,-26.489893,90.676510,6.0967,88.905973,-0.637540,-0.504289,nan,nan,nan,nan,nan
122.000443,CNN,3,-26.273835,90.446753,4.3754,88.984482,-0.637285,-0.490643,nan,nan,nan,nan,nan
122.068087,CNN,3,-26.342913,90.450668,4.8680,89.056348,-0.637050,-0.476994,nan,nan,nan,nan,nan
122.136430,CNN,3,-26.416446,90.411688,4.4326,89.122025,-0.636831,-0.463343,nan,nan,nan,nan,nan
122.208004,CNN,3,-26.634789,90.445641,4.3161,89.175195,-0.636627,-0.449690,nan,nan,nan,nan,nan
122.269026,CNN,3,-27.160029,90.548001,4.9245,89.221498,-0.636434,-0.436035,nan,nan,nan,nan,nan
122.333688,CNN,3,-27.010762,90.386060,4.4153,89.262184,-0.636252,-0.422378,nan,nan,nan,nan,nan
122.405728,CNN,3,-26.963237,90.342167,4.3234,89.294638,-0.636079,-0.408720,nan,nan,nan,nan,nan
122.474510,CNN,3,-26.978858,90.327143,4.8239,89.322728,-0.635913,-0.395061,nan,nan,nan,nan,nan
122.544579,CNN,3,-27.015216,90.336489,4.5814,89.347350,-0.635754,-0.381400,nan,nan,nan,nan,nan
122.604837,CNN,3,-27.099050,90.374997,4.9508,89.367644,-0.635600,-0.367738,nan,nan,nan,nan,nan
122.670978,CNN,3,-27.201075,90.411138,5.0866,89.385680,-0.635451,-0.354075,nan,nan,nan,nan,nan
122.743160,CNN,3,-27.164868,90.390821,4.4136,89.402528,-0.635306,-0.340411,nan,nan,nan,nan,nan
122.803167,CNN,3,-27.075060,90.357332,5.0701,89.418746,-0.635165,-0.326746,nan,nan,nan,nan,nan
122.871392,CNN,3,-27.087517,90.349725,4.4732,89.434625,-0.635027,-0.313081,nan,nan,nan,nan,nan
122.940126,CNN,3,-27.207601,90.383688,4.3465,89.451021,-0.634894,-0.299416,nan,nan,nan,nan,nan
123.001288,CNN,3,-27.024637,90.314699,4.9416,89.459560,-0.634829,-0.292583,nan,nan,nan,nan,nan
123.067640,CNN,3,-26.921928,90.268460,4.4088,89.477005,-0.634701,-0.278916,nan,nan,nan,nan,nan
123.143339,CNN,3,-26.889232,90.254238,4.2818,89.503667,-0.634518,-0.258416,nan,nan,nan,nan,nan
123.204969,CNN,3,-26.847027,90.235135,5.2070,89.512624,-0.634459,-0.251583,nan,nan,nan,nan,nan
123.268149,CNN,3,-26.939287,90.269865,4.3703,89.530596,-0.634345,-0.237916,nan,nan,nan,nan,nan
123.335056,CNN,3,-27.020031,90.304677,4.8566,89.548904,-0.634235,-0.224249,nan,nan,nan,nan,nan
123.401672,CNN,3,-27.086201,90.327222,4.4458,89.568320,-0.634129,-0.210581,nan,nan,nan,nan,nan
123.467409,CNN,3,-27.206978,90.350855,4.3495,89.588352,-0.634027,-0.196914,nan,nan,nan,nan,nan
123.540802,CNN,3,-27.255793,90.358048,4.9708,89.608713,-0.633931,-0.183247,nan,nan,nan,nan,nan
123.605099,CNN,3,-27.237298,90.359100,4.4891,89.629250,-0.633839,-0.169579,nan,nan,nan,nan,nan
123.673402,CNN,3,-27.258989,90.388233,4.3154,89.649880,-0.633753,-0.155911,nan,nan,nan,nan,nan
123.736171,CNN,3,-27.307523,90.454905,5.6870,89.671351,-0.633671,-0.142244,nan,nan,nan,nan,nan
123.808720,CNN,3,-27.861002,90.675058,4.3133,89.694930,-0.633594,-0.128576,nan,nan,nan,nan,nan
123.871909,CNN,3,-27.695130,90.669671,4.8258,89.719598,-0.633524,-0.114909,nan,nan,nan,nan,nan
123.933473,CNN,3,-28.011127,90.810476,4.4575,89.747893,-0.633459,-0.101241,nan,nan,nan,nan,nan
124.012940,CNN,3,-28.203560,90.884210,4.2906,89.783713,-0.633402,-0.087574,nan,nan,nan,nan,nan
124.069639,CNN,3,-28.246253,90.875512,4.7563,89.823387,-0.633354,-0.073908,nan,nan,nan,nan,nan
124.136361,CNN,3,-28.391833,90.949174,4.2704,89.870177,-0.633316,-0.060241,nan,nan,nan,nan,nan
124.201266,CNN,3,-28.703537,91.077830,4.3273,89.928106,-0.633290,-0.046576,nan,nan,nan,nan,nan
124.280315,CNN,3,-29.091992,91.226907,4.3661,89.991680,-0.633278,-0.032912,nan,nan,nan,nan,nan
124.337429,CNN,3,-29.340582,91.351382,4.3545,90.065190,-0.633282,-0.019248,nan,nan,nan,nan,nan
124.404029,CNN,3,-29.420515,91.435074,4.3037,90.152003,-0.633305,-0.005586,nan,nan,nan,nan,nan
124.473317,CNN,3,-30.223643,91.939376,4.3139,90.245496,-0.633350,0.008074,nan,nan,nan,nan,nan
124.546186,CNN,3,-31.036161,92.350943,4.3027,90.353414,-0.633417,0.021732,nan,nan,nan,nan,nan
124.603480,CNN,3,-31.421451,92.490848,4.3230,90.481796,-0.633512,0.035388,nan,nan,nan,nan,nan
124.689395,CNN,3,-32.786596,92.921098,4.3138,90.620456,-0.633638,0.049040,nan,nan,nan,nan,nan
124.736870,CNN,3,-33.236770,93.079861,4.3263,90.691991,-0.633714,0.055865,nan,nan,nan,nan,nan
124.809240,CNN,3,-33.444296,93.162809,4.4227,90.910338,-0.633992,0.076248,nan,nan,nan,nan,nan
124.877647,CNN,3,-33.747367,93.267935,4.3664,91.057195,-0.634219,0.089762,nan,nan,nan,nan,nan
124.938217,CNN,3,-33.663735,93.219817,4.2854,91.130725,-0.634345,0.096500,nan,nan,nan,nan,nan
125.012242,CNN,3,-33.977992,93.320085,4.3546,91.350301,-0.634772,0.116560,nan,nan,nan,nan,nan
125.071443,CNN,3,-33.930025,93.318667,4.3368,91.423113,-0.634931,0.123200,nan,nan,nan,nan,nan
125.144945,CNN,3,-34.056433,93.388227,4.4124,91.568206,-0.635271,0.136424,nan,nan,nan,nan,nan
125.211668,CNN,3,-34.263532,93.507295,4.3533,91.712661,-0.635644,0.149581,nan,nan,nan,nan,nan
125.268351,CNN,3,-34.352538,93.573834,4.3940,91.856570,-0.636048,0.162685,nan,nan,nan,nan,nan
125.340122,CNN,3,-34.768742,93.819974,4.3882,92.000023,-0.636483,0.175743,nan,nan,nan,nan,nan
125.412946,CNN,3,-35.479691,94.446598,4.3322,92.143097,-0.636949,0.188764,nan,nan,nan,nan,nan
125.473882,CNN,3,-38.555846,95.569721,4.9239,92.285862,-0.637447,0.201754,nan,nan,nan,nan,nan
125.538685,CNN,3,-36.515574,95.089316,4.3501,92.428372,-0.637976,0.214718,nan,nan,nan,nan,nan
125.620402,CNN,3,-37.328753,95.440553,4.2984,92.570674,-0.638537,0.227661,nan,nan,nan,nan,nan
125.673950,CNN,3,-37.243226,95.546751,4.3136,92.712803,-0.639128,0.240585,nan,nan,nan,nan,nan
125.742872,CNN,3,-37.172678,95.653104,4.4070,92.854787,-0.639752,0.253494,nan,nan,nan,nan,nan
125.803368,CNN,3,-37.047580,95.748496,4.3714,92.996646,-0.640406,0.266389,nan,nan,nan,nan,nan
125.875700,CNN,3,-36.802135,95.786007,4.3111,93.138398,-0.641092,0.279274,nan,nan,nan,nan,nan
125.937358,CNN,3,-36.574832,95.856126,4.3161,93.280057,-0.641809,0.292149,nan,nan,nan,nan,nan
126.013042,CNN,3,-36.246562,95.919532,4.3252,93.421633,-0.642558,0.305016,nan,nan,nan,nan,nan
126.073279,CNN,3,-36.175720,96.069686,4.3894,93.563137,-0.643339,0.317876,nan,nan,nan,nan,nan
126.148044,CNN,3,-36.071411,96.209852,4.4227,93.704580,-0.644151,0.330729,nan,nan,nan,nan,nan
126.207572,CNN,3,-35.819483,96.302716,4.4505,93.845973,-0.644994,0.343577,nan,nan,nan,nan,nan
126.281342,CNN,3,-35.621701,96.472019,4.3012,93.987327,-0.645869,0.356420,nan,nan,nan,nan,nan
126.344759,CNN,3,-35.815465,96.979852,4.3550,94.128652,-0.646776,0.369258,nan,nan,nan,nan,nan
126.408260,CNN,3,-36.363225,97.577399,4.3858,94.269958,-0.647713,0.382092,nan,nan,nan,nan,nan
126.477902,CNN,3,-37.833343,98.226727,4.4159,94.411254,-0.648683,0.394922,nan,nan,nan,nan,nan
126.547424,CNN,3,-35.977659,97.941619,4.3757,94.552545,-0.649684,0.407748,nan,nan,nan,nan,nan
126.605675,CNN,3,-35.769779,98.125006,4.3380,94.623191,-0.650196,0.414160,nan,nan,nan,nan,nan
126.677918,CNN,3,-35.446940,98.285085,4.3787,94.764485,-0.651244,0.426980,nan,nan,nan,nan,nan
126.743133,CNN,3,-34.901680,98.375485,4.8357,94.905780,-0.652324,0.439798,nan,nan,nan,nan,nan
126.809304,CNN,3,-34.345591,98.456328,4.4248,95.047077,-0.653435,0.452612,nan,nan,nan,nan,nan
126.882740,CNN,3,-33.637015,98.501118,4.3109,95.188373,-0.654578,0.465422,nan,nan,nan,nan,nan
126.945086,CNN,3,-32.973440,98.571412,5.0228,95.329663,-0.655753,0.478229,nan,nan,nan,nan,nan
127.006743,CNN,3,-32.527537,98.765263,4.4922,95.470943,-0.656958,0.491033,nan,nan,nan,nan,nan
127.074330,CNN,3,-31.868117,98.855281,4.3863,95.612211,-0.658196,0.503834,nan,nan,nan,nan,nan
127.140156,CNN,3,-31.341816,99.011534,4.9584,95.761083,-0.659464,0.516630,nan,nan,nan,nan,nan
127.209129,CNN,3,-30.859704,99.248308,4.5182,95.930677,-0.660769,0.529420,nan,nan,nan,nan,nan
127.275407,CNN,3,-30.773812,99.765224,4.3213,96.111109,-0.662112,0.542204,nan,nan,nan,nan,nan
127.342544,CNN,3,-30.860253,100.257341,4.6880,96.307326,-0.663495,0.554980,nan,nan,nan,nan,nan
127.409537,CNN,3,-32.695663,101.058539,4.4448,96.529837,-0.664924,0.567746,nan,nan,nan,nan,nan
127.476413,CNN,3,-29.781128,100.497319,4.3539,96.765779,-0.666403,0.580501,nan,nan,nan,nan,nan
127.540437,CNN,3,-29.982257,100.761363,5.0202,97.022695,-0.667935,0.593244,nan,nan,nan,nan,nan
127.615838,CNN,3,-29.651927,100.852378,4.3818,97.310844,-0.669526,0.605972,nan,nan,nan,nan,nan
127.674126,CNN,3,-29.138466,100.836555,5.0765,97.614760,-0.671182,0.618683,nan,nan,nan,nan,nan
127.752536,CNN,3,-28.733216,100.844357,4.5657,97.941614,-0.672905,0.631376,nan,nan,nan,nan,nan
127.809227,CNN,3,-28.346128,100.813328,4.4233,98.297698,-0.674701,0.644048,nan,nan,nan,nan,nan
127.879942,CNN,3,-27.772975,100.686179,5.5554,98.668373,-0.676576,0.656699,nan,nan,nan,nan,nan
127.936934,CNN,3,-27.515097,100.674976,4.4843,98.862421,-0.677541,0.663016,nan,nan,nan,nan,nan
128.005431,CNN,3,-27.521931,100.692527,4.7934,99.288123,-0.679543,0.675624,nan,nan,nan,nan,nan
128.074078,CNN,3,-27.458750,100.611025,4.9605,99.740337,-0.681637,0.688201,nan,nan,nan,nan,nan
128.138858,CNN,3,-27.433700,100.523429,4.4294,100.208353,-0.683828,0.700748,nan,nan,nan,nan,nan
128.215279,CNN,3,-27.689992,100.629692,5.0110,100.941909,-0.687308,0.719508,nan,nan,nan,nan,nan
128.281918,CNN,3,-28.176645,100.850571,4.4802,101.441185,-0.689759,0.731974,nan,nan,nan,nan,nan
128.340489,CNN,3,-28.886224,101.091610,4.3454,101.694285,-0.691024,0.738196,nan,nan,nan,nan,nan
128.412786,CNN,3,-29.515472,101.181120,5.3802,102.208307,-0.693636,0.750614,nan,nan,nan,nan,nan
128.478967,CNN,3,-28.633890,100.828969,4.5170,102.728052,-0.696359,0.762999,nan,nan,nan,nan,nan
128.542270,CNN,3,-29.764461,100.979298,4.8498,103.250802,-0.699192,0.775353,nan,nan,nan,nan,nan
128.606727,CNN,3,-30.507445,101.043929,4.6735,103.776977,-0.702149,0.787724,nan,nan,nan,nan,nan
128.676502,CNN,3,-30.955003,101.010617,4.4199,104.306291,-0.705232,0.800120,nan,nan,nan,nan,nan
128.743530,CNN,3,-31.184244,100.903739,4.9552,104.836854,-0.708442,0.812530,nan,nan,nan,nan,nan
128.820510,CNN,3,-31.395390,100.786335,5.0674,105.366156,-0.711775,0.824947,nan,nan,nan,nan,nan
128.878617,CNN,3,-31.610596,100.689938,4.3671,105.895249,-0.715232,0.837362,nan,nan,nan,nan,nan
128.944923,CNN,3,-31.454300,100.445498,5.2660,106.423368,-0.718810,0.849769,nan,nan,nan,nan,nan
129.013291,CNN,3,-31.636203,100.332332,4.4990,106.948943,-0.722508,0.862164,nan,nan,nan,nan,nan
129.075672,CNN,3,-31.867778,100.264513,4.8423,107.473478,-0.726325,0.874541,nan,nan,nan,nan,nan
129.143632,CNN,3,-32.064823,100.150442,5.1237,107.997966,-0.730261,0.886903,nan,nan,nan,nan,nan
129.210267,CNN,3,-32.290414,100.029722,4.4004,108.524708,-0.734333,0.899294,nan,nan,nan,nan,nan
129.284813,CNN,3,-32.643310,100.029420,4.9451,109.053902,-0.738539,0.911710,nan,nan,nan,nan,nan
129.345164,CNN,3,-33.365330,100.302693,4.4285,109.580513,-0.742879,0.924140,nan,nan,nan,nan,nan
129.409039,CNN,3,-34.118636,100.548329,4.3645,110.100011,-0.747349,0.936576,nan,nan,nan,nan,nan
129.477797,CNN,3,-34.989363,100.746128,5.3235,110.616491,-0.751945,0.949008,nan,nan,nan,nan,nan
129.544507,CNN,3,-37.055453,101.217504,4.4980,111.109493,-0.756666,0.961435,nan,nan,nan,nan,nan
129.611354,CNN,3,-35.404713,100.698609,5.2211,111.566931,-0.761504,0.973858,nan,nan,nan,nan,nan
129.679564,CNN,3,-35.783997,100.772269,5.0965,112.007007,-0.766451,0.986272,nan,nan,nan,nan,nan
129.745883,CNN,3,-35.764846,100.751150,4.4857,112.407851,-0.771501,0.998671,nan,nan,nan,nan,nan
129.812546,CNN,3,-35.439196,100.687935,5.0004,112.762486,-0.776623,1.011012,nan,nan,nan,nan,nan
129.878521,CNN,3,-34.949075,100.632412,4.6347,112.930120,-0.779208,1.017160,nan,nan,nan,nan,nan
129.943527,CNN,3,-34.309201,100.535333,4.3136,113.250139,-0.784423,1.029415,nan,nan,nan,nan,nan
130.015360,CNN,3,-33.654562,100.509887,4.7456,113.542125,-0.789694,1.041624,nan,nan,nan,nan,nan
130.080680,CNN,3,-33.199398,100.613913,4.4159,113.818442,-0.795021,1.053791,nan,nan,nan,nan,nan
130.147152,CNN,3,-32.648144,100.654059,4.7577,114.080004,-0.800401,1.065921,nan,nan,nan,nan,nan
130.212755,CNN,3,-31.991843,100.730851,5.0773,114.312175,-0.805830,1.078021,nan,nan,nan,nan,nan
130.281136,CNN,3,-31.597458,101.120902,4.3624,114.528241,-0.811305,1.090095,nan,nan,nan,nan,nan
130.344932,CNN,3,-31.367908,101.627508,4.8601,114.733523,-0.816822,1.102144,nan,nan,nan,nan,nan
130.413054,CNN,3,-31.118683,102.066884,4.4885,114.927138,-0.822381,1.114172,nan,nan,nan,nan,nan
130.479380,CNN,3,-31.598351,102.593960,4.3799,115.114565,-0.827979,1.126179,nan,nan,nan,nan,nan
130.544781,CNN,3,-29.348871,102.384421,5.5616,115.302767,-0.833615,1.138166,nan,nan,nan,nan,nan
130.619873,CNN,3,-28.812309,102.619005,4.5146,115.500458,-0.839290,1.150131,nan,nan,nan,nan,nan
130.680811,CNN,3,-27.872471,102.721042,4.8879,115.703124,-0.845006,1.162075,nan,nan,nan,nan,nan
130.744226,CNN,3,-26.789229,102.771162,4.9257,115.918761,-0.850763,1.173995,nan,nan,nan,nan,nan
130.812800,CNN,3,-25.777378,102.822335,4.5185,116.159808,-0.856565,1.185888,nan,nan,nan,nan,nan
130.880591,CNN,3,-24.402572,102.725644,4.8479,116.413824,-0.862416,1.197752,nan,nan,nan,nan,nan
130.944715,CNN,3,-23.490792,102.797932,4.4829,116.695330,-0.868317,1.209582,nan,nan,nan,nan,nan
131.019364,CNN,3,-22.860240,102.927725,4.3052,117.008323,-0.874275,1.221373,nan,nan,nan,nan,nan
131.081018,CNN,3,-22.107571,102.967740,5.3680,117.337025,-0.880296,1.233124,nan,nan,nan,nan,nan
131.146101,CNN,3,-21.587258,103.165203,4.4294,117.691944,-0.886379,1.244830,nan,nan,nan,nan,nan
131.220926,CNN,3,-21.534030,103.580552,4.8698,118.071702,-0.892533,1.256486,nan,nan,nan,nan,nan
131.283185,CNN,3,-21.253005,103.833737,5.0393,118.463893,-0.898760,1.268093,nan,nan,nan,nan,nan
131.348198,CNN,3,-21.057039,104.021869,4.3948,118.883927,-0.905062,1.279645,nan,nan,nan,nan,nan
131.419227,CNN,3,-21.257394,104.195091,4.9011,119.328552,-0.911444,1.291137,nan,nan,nan,nan,nan
131.482840,CNN,3,-19.578994,103.846741,4.6741,119.785559,-0.917911,1.302569,nan,nan,nan,nan,nan
131.553739,CNN,3,-20.000606,104.012626,4.7904,120.262828,-0.924463,1.313938,nan,nan,nan,nan,nan
131.616871,CNN,3,-19.804521,103.976060,4.7369,120.754683,-0.931106,1.325242,nan,nan,nan,nan,nan
131.680283,CNN,3,-19.487242,103.880184,4.5123,121.003702,-0.934462,1.330868,nan,nan,nan,nan,nan
131.752844,CNN,3,-19.217433,103.798681,4.8330,121.757959,-0.944670,1.347650,nan,nan,nan,nan,nan
131.819921,CNN,3,-18.811032,103.664154,4.9946,122.264626,-0.951594,1.358754,nan,nan,nan,nan,nan
131.882843,CNN,3,-18.290097,103.493385,4.5067,122.518512,-0.955091,1.364282,nan,nan,nan,nan,nan
131.947307,CNN,3,-17.987245,103.395432,4.9978,123.027340,-0.962157,1.375286,nan,nan,nan,nan,nan
132.014310,CNN,3,-17.909122,103.399188,4.4927,123.537594,-0.969318,1.386224,nan,nan,nan,nan,nan
132.086994,CNN,3,-17.623724,103.298649,4.3949,124.048532,-0.976575,1.397094,nan,nan,nan,nan,nan
132.143732,CNN,3,-17.495330,103.310696,5.6601,124.560307,-0.983925,1.407896,nan,nan,nan,nan,nan
132.222949,CNN,3,-17.621505,103.527971,4.5019,125.073191,-0.991371,1.418630,nan,nan,nan,nan,nan
132.285565,CNN,3,-17.816656,103.726728,4.6440,125.586606,-0.998911,1.429294,nan,nan,nan,nan,nan
132.353051,CNN,3,-17.893415,103.846444,5.1931,126.102618,-1.006544,1.439888,nan,nan,nan,nan,nan
132.421153,CNN,3,-18.261138,103.933452,4.3934,126.622492,-1.014271,1.450410,nan,nan,nan,nan,nan
132.477309,CNN,3,-18.795203,104.064890,4.8036,127.144248,-1.022092,1.460860,nan,nan,nan,nan,nan
132.553544,CNN,3,-17.828893,103.801014,4.4799,127.667617,-1.030006,1.471236,nan,nan,nan,nan,nan
132.620313,CNN,3,-18.182505,103.868685,4.3611,128.192362,-1.038014,1.481537,nan,nan,nan,nan,nan
